店家帳號,上架時間,上架天數,itemID,商品標題,商品網址,總銷售件數,30天內銷售件數,售價,平均日銷(總銷件/上架天數),喜歡數,消費潛力(總銷件/喜歡數),評價數,評價綜合分數,給評率(幾個評價/總銷件),商品選項,商品api,商店api,店鋪名稱,選項售價,選項銷量
648436,2021-01-21 21:36:20,54,4377552280,當個創世神 桌遊 MINECRAFT 繁體中文版 高雄龐奇桌遊,http://shopee.tw/當個創世神 桌遊 MINECRAFT 繁體中文版 高雄龐奇桌遊-i.648436.4377552280,15,3,"1341,1341",0.2777777777777778,37,0.40540540540540543,10,4.9,0.6666666666666666,,https://shopee.tw/api/v2/item/get?itemid=4377552280&shopid=648436,https://shopee.tw/api/v4/product/get_shop_info?shopid=648436,🇳🇿高雄龐奇桌遊🇬🇧,1341.0,15
12733659,2018-05-23 20:52:17,1028,1184297212,兔子越野賽 兔子越野比賽 兔子遊戲棋 兔子大冒險/ 桌遊 團康 親子遊戲【安娜貝爾】,http://shopee.tw/兔子越野賽 兔子越野比賽 兔子遊戲棋 兔子大冒險/ 桌遊 團康 親子遊戲【安娜貝爾】-i.12733659.1184297212,100,37,"209,209",0.09727626459143969,63,1.5873015873015872,51,5.0,0.51,,https://shopee.tw/api/v2/item/get?itemid=1184297212&shopid=12733659,https://shopee.tw/api/v4/product/get_shop_info?shopid=12733659,安娜貝爾 Annabelle,209.0,100
232807666,2020-08-02 14:36:49,227,6844612485,【桌遊志】传情画意 Telestrations 热门聚会游戏,http://shopee.tw/【桌遊志】传情画意 Telestrations 热门聚会游戏-i.232807666.6844612485,695,53,"389,389",3.0616740088105727,402,1.728855721393035,371,4.940701,0.5338129496402878,传情画意,https://shopee.tw/api/v2/item/get?itemid=6844612485&shopid=232807666,https://shopee.tw/api/v4/product/get_shop_info?shopid=232807666,桌遊志旗艦店,389.0,695
165701708,2020-07-21 16:53:13,239,3243271116,鬼滅之刃桌游 禰豆子炭治郎 親子桌遊禮物 撲克牌 真心話大冒險,http://shopee.tw/鬼滅之刃桌游 禰豆子炭治郎 親子桌遊禮物 撲克牌 真心話大冒險-i.165701708.3243271116,1147,31,"29,29",4.799163179916318,112,10.241071428571429,174,4.977011,0.15170008718395817,,https://shopee.tw/api/v2/item/get?itemid=3243271116&shopid=165701708,https://shopee.tw/api/v4/product/get_shop_info?shopid=165701708,YDDo1~小角落大賣場,39.94071,2051
243296741,2020-05-01 00:03:00,320,7832190268,‼️台灣現貨‼️ 最新 風聲 再臨  中文版含擴展 經典桌遊 超夯 聚會,http://shopee.tw/‼️台灣現貨‼️ 最新 風聲 再臨  中文版含擴展 經典桌遊 超夯 聚會-i.243296741.7832190268,356,22,"259,259",1.1125,247,1.4412955465587045,154,4.87013,0.43258426966292135,,https://shopee.tw/api/v2/item/get?itemid=7832190268&shopid=243296741,https://shopee.tw/api/v4/product/get_shop_info?shopid=243296741,Life樂活工坊,368.80011,387
8540743,2020-04-06 17:56:14,345,3224907698,6款桌遊組合包PART III 競賽遊戲 親子桌遊 益智桌遊 敲企鵝 敲磚遊戲 青蛙搶珠 抽麵條 平衡遊戲 對打人,http://shopee.tw/6款桌遊組合包PART III 競賽遊戲 親子桌遊 益智桌遊 敲企鵝 敲磚遊戲 青蛙搶珠 抽麵條 平衡遊戲 對打人-i.8540743.3224907698,398,11,"305,305",1.153623188405797,391,1.0179028132992327,207,4.951691,0.5201005025125628,,https://shopee.tw/api/v2/item/get?itemid=3224907698&shopid=8540743,https://shopee.tw/api/v4/product/get_shop_info?shopid=8540743,美寶精品玩具,396.31156,470
120206019,2020-09-22 16:00:14,176,7553762729,【台灣現貨 24h出貨 99免運】 狼人殺 鬥智遊戲 狼人殺桌遊 卡牌遊戲 聚會遊戲 團康 派對 桌遊 角色扮演,http://shopee.tw/【台灣現貨 24h出貨 99免運】 狼人殺 鬥智遊戲 狼人殺桌遊 卡牌遊戲 聚會遊戲 團康 派對 桌遊 角色扮演-i.120206019.7553762729,1219,6,"4,120",6.926136363636363,139,8.76978417266187,142,4.93662,0.11648892534864644,"狼人殺鐵盒珍藏版,狼人殺鐵盒NG(外盒小凹陷，卡片完好),110張牌套(是保護套，不是牌，可套整組,牌套5入(不含狼人殺卡牌),卡片收納袋,眼罩,立式卡托(單入),一分鐘沙漏",https://shopee.tw/api/v2/item/get?itemid=7553762729&shopid=120206019,https://shopee.tw/api/v4/product/get_shop_info?shopid=120206019,倍司好物小舖,"66.72189,18.39415,6.96113,159.3878,7.6825,33.06793,109.00539,124.11253","28,245,346,445,532,56,48,53"
995353,2020-07-20 23:16:51,239,6043004939,現貨 屁屁偵探 桌遊 事務所之謎 記憶翻翻樂 噗噗歷險迷宮 偵探事務所,http://shopee.tw/現貨 屁屁偵探 桌遊 事務所之謎 記憶翻翻樂 噗噗歷險迷宮 偵探事務所-i.995353.6043004939,546,52,"265,1249",2.284518828451883,364,1.5,237,4.978903,0.4340659340659341,"現貨-事務所之謎,現貨-記憶翻翻樂,現貨-噗噗歷險迷宮,偵探事務所",https://shopee.tw/api/v2/item/get?itemid=6043004939&shopid=995353,https://shopee.tw/api/v4/product/get_shop_info?shopid=995353,lilqueenie,"821.54394,1579.17338,272.3146,469.45089","175,2,357,244"
136218923,2020-12-19 10:39:13,88,8504278059,德國小強 蟑螂沙拉 德國蟑螂 作弊飛蛾 桌遊 派對 卡片 親子,http://shopee.tw/德國小強 蟑螂沙拉 德國蟑螂 作弊飛蛾 桌遊 派對 卡片 親子-i.136218923.8504278059,284,43,"99,149",3.227272727272727,60,4.733333333333333,101,4.920792,0.35563380281690143,"普通版,護貝封膜版",https://shopee.tw/api/v2/item/get?itemid=8504278059&shopid=136218923,https://shopee.tw/api/v4/product/get_shop_info?shopid=136218923,阿咪仔 寵物市集 寵物用品專賣店,"128.02121,113.68996,145.01904,250.45962,271.24415,149.52057,146.89827,185.38008","55,24,100,12,71,9,94,20"
13930378,2016-12-17 20:03:37,1550,109000092,【陽光桌遊】矮人礦坑 Saboteur 繁體中文版/英文版付中規 正版桌遊 滿千免運,http://shopee.tw/【陽光桌遊】矮人礦坑 Saboteur 繁體中文版/英文版付中規 正版桌遊 滿千免運-i.13930378.109000092,277,12,"460,570",0.17870967741935484,155,1.7870967741935484,172,4.947059,0.6209386281588448,"矮人礦坑中文,矮人礦坑中文+一包薄套,矮人礦坑中文+足量厚套,矮人礦坑中文+一包薄套+大卡盒,矮人礦坑中文+足量厚套+大卡盒,矮人礦坑英泰版附中規,矮人礦坑英泰版附中規+一包薄套,矮人礦坑英泰版附中規+足量厚套,矮人礦坑英泰版附中規+一包薄套+大卡盒,矮人礦坑英泰版附中規+足量厚套+大卡盒",https://shopee.tw/api/v2/item/get?itemid=109000092&shopid=13930378,https://shopee.tw/api/v4/product/get_shop_info?shopid=13930378,【陽光桌遊世界】正版桌遊專賣店！,"991.66232,651.94307,763.26221,772.42739,704.16581,1078.40232,866.35495,843.97768,964.93824,561.31865","52,133,5,4,2,0,0,97,37,51"
12733659,2020-08-05 15:58:32,224,6345128803,益智桌遊  繽紛消消樂 消消樂 彩珠消消樂 多人桌遊 觀察力訓練 益智對抗【安娜貝爾】,http://shopee.tw/益智桌遊  繽紛消消樂 消消樂 彩珠消消樂 多人桌遊 觀察力訓練 益智對抗【安娜貝爾】-i.12733659.6345128803,149,19,"169,169",0.6651785714285714,207,0.7198067632850241,71,4.957746,0.47651006711409394,"繽紛消消樂（包裝一）,繽紛消消樂（包裝二）",https://shopee.tw/api/v2/item/get?itemid=6345128803&shopid=12733659,https://shopee.tw/api/v4/product/get_shop_info?shopid=12733659,安娜貝爾 Annabelle,"327.13943,256.53178","90,145"
6250741,2019-01-27 19:53:11,779,1872383551,【小資特】益智桌遊 配對玩接龍 粉紅豬小妹 記憶對對碰 ABC動物配對 小孔雀顏色接龍 瘋狂快手心臟病 驚爆99,http://shopee.tw/【小資特】益智桌遊 配對玩接龍 粉紅豬小妹 記憶對對碰 ABC動物配對 小孔雀顏色接龍 瘋狂快手心臟病 驚爆99-i.6250741.1872383551,1414,12,"110,169",1.8151476251604621,635,2.2267716535433073,364,4.980769,0.25742574257425743,"ABC動物配對,小孔雀顏色接龍,瘋狂快手心臟病,驚爆99,終極數字撲克,大老二之13生肖爭霸戰,超級瘋狂８,眼明手更快,粉紅豬小妹 記憶對對碰,粉紅豬小妹 撲通撲通心臟病,波力 配對玩接龍 ,波力 布姆鎮大救援,粉紅豬小妹 眼明手快配對趣 (大),波力 眼明手快配對趣 (大)",https://shopee.tw/api/v2/item/get?itemid=1872383551&shopid=6250741,https://shopee.tw/api/v4/product/get_shop_info?shopid=6250741,小資特 桌遊 作文 參考書 繪本 童書 拼圖 有聲書 玩具 文具 貼紙 故事書,"190.71149,228.92753,291.44564,211.49899,229.93832,170.83166,249.82928,298.74762,126.54014,128.87781,197.32382,172.6233,324.80411,312.4699","494,340,198,145,71,76,95,162,223,136,47,18,6,9"
8540743,2019-12-05 14:31:01,468,4010064536,6款熱銷桌遊組合包 捉魚遊戲 動物九宮格遊戲 接龍遊戲 青蛙彈跳遊戲 Bingo連線遊戲 手指配色配對遊戲,http://shopee.tw/6款熱銷桌遊組合包 捉魚遊戲 動物九宮格遊戲 接龍遊戲 青蛙彈跳遊戲 Bingo連線遊戲 手指配色配對遊戲-i.8540743.4010064536,799,19,"362,362",1.7072649572649572,681,1.1732745961820852,403,4.925558,0.5043804755944932,,https://shopee.tw/api/v2/item/get?itemid=4010064536&shopid=8540743,https://shopee.tw/api/v4/product/get_shop_info?shopid=8540743,美寶精品玩具,539.7264,1227
49865150,2019-02-27 18:07:06,749,1949178740,現貨》桌遊 大富翁世界版 地產大亨 地產之王 遊戲棋 電子銀行遊戲 含刷卡機 派對遊戲 親子遊戲 遊戲  聚會 大富翁,http://shopee.tw/現貨》桌遊 大富翁世界版 地產大亨 地產之王 遊戲棋 電子銀行遊戲 含刷卡機 派對遊戲 親子遊戲 遊戲  聚會 大富翁-i.49865150.1949178740,458,27,"699,699",0.6114819759679573,688,0.6656976744186046,229,4.90393,0.5,,https://shopee.tw/api/v2/item/get?itemid=1949178740&shopid=49865150,https://shopee.tw/api/v4/product/get_shop_info?shopid=49865150,Double Life ,1163.5179,470
49333331,2020-11-14 11:39:30,123,4562752293,🇹🇼台灣現貨 鬼滅之刃🌷鋪克牌 紙牌 桌遊🌷 嘴平伊之助 栗花落香奈乎 不死川玄彌 炭治郎 彌豆子 我妻善逸 蝴蝶忍 竈門炭治郎 預購,http://shopee.tw/🇹🇼台灣現貨 鬼滅之刃🌷鋪克牌 紙牌 桌遊🌷 嘴平伊之助 栗花落香奈乎 不死川玄彌 炭治郎 彌豆子 我妻善逸 蝴蝶忍 竈門炭治郎 預購-i.49333331.4562752293,514,52,"29,39",4.178861788617886,69,7.449275362318841,134,4.962687,0.2607003891050584,"🌸現貨 1盒,100盒以上優惠價,🌸現貨 無盒裝",https://shopee.tw/api/v2/item/get?itemid=4562752293&shopid=49333331,https://shopee.tw/api/v4/product/get_shop_info?shopid=49333331,🌸우리 x Wuly🌸明星周邊/應援/同款/客製化商品,"68.45875,46.53874,33.06267","91,617,33"
20119572,2018-12-18 00:36:50,820,1757350473,九合一桌遊 經典桌遊 櫸木棋盤 飛行棋 暗棋 鬥獸棋 五子棋 象棋 跳棋 狐狸與鵝 西瓜棋  軍棋 九人毛利 77153,http://shopee.tw/九合一桌遊 經典桌遊 櫸木棋盤 飛行棋 暗棋 鬥獸棋 五子棋 象棋 跳棋 狐狸與鵝 西瓜棋  軍棋 九人毛利 77153-i.20119572.1757350473,1055,1,"350,350",1.2865853658536586,1044,1.010536398467433,578,4.915225,0.547867298578199,九合一棋盤組,https://shopee.tw/api/v2/item/get?itemid=1757350473&shopid=20119572,https://shopee.tw/api/v4/product/get_shop_info?shopid=20119572,玩美,496.36261,1487
16979427,2020-01-22 02:03:22,420,3125957674,【桌遊星球】黃牌 附牌套 新擴充 是芥末日 Yellow Cards 新版二刷增量 黃牌桌遊 桌遊黃牌 繁體中文版,http://shopee.tw/【桌遊星球】黃牌 附牌套 新擴充 是芥末日 Yellow Cards 新版二刷增量 黃牌桌遊 桌遊黃牌 繁體中文版-i.16979427.3125957674,1290,58,"180,880",3.0714285714285716,304,4.243421052631579,338,4.946746,0.262015503875969,"黃牌主遊戲    【不用牌套】,黃牌主遊戲    【附7包牌套】,黃牌擴充包1-過年款【不用牌套】,黃牌擴充包2-石虎款【不用牌套】,黃牌擴充包3-水逆款【不用牌套】,黃牌擴充包SP-大選篇【不用牌套】,黃牌擴充包4-是芥末日【不用牌套】,黃牌擴充包1-過年款【附牌套】,黃牌擴充包2-石虎款【附牌套】,黃牌擴充包3-水逆款【附牌套】,黃牌擴充包SP-大選篇【附牌套】,黃牌擴充包4-是芥末日【附牌套】",https://shopee.tw/api/v2/item/get?itemid=3125957674&shopid=16979427,https://shopee.tw/api/v4/product/get_shop_info?shopid=16979427,桌遊星球BoardGamePlanet,"1222.81721,342.54738,189.24352,350.89975,267.63245,1174.47512,228.96466,224.83578,293.653,328.97694,233.60202,327.18815","545,191,89,133,165,256,72,120,80,132,61,71"
29274853,2019-08-20 23:09:51,574,2686274370,【台灣現貨+免運+按讚送折價卷】阿瓦隆 狼人殺 桌遊 聚會必備 旅行 派對 團康 遊戲 紙牌 正版阿瓦隆 多人遊戲,http://shopee.tw/【台灣現貨+免運+按讚送折價卷】阿瓦隆 狼人殺 桌遊 聚會必備 旅行 派對 團康 遊戲 紙牌 正版阿瓦隆 多人遊戲-i.29274853.2686274370,2156,3,"9,199",3.7560975609756095,746,2.8900804289544237,808,4.946782,0.3747680890538033,"【經典款-阿瓦隆】,【護貝版-阿瓦隆】,【護貝版-阿瓦隆】外盒微損 ,【經典款-阿瓦隆】外盒微損 + 收納袋,【經典款-阿瓦隆】專用牌套(100張) ,【阿瓦隆】專用絨布束口收納袋,【阿瓦隆】防作弊眼罩",https://shopee.tw/api/v2/item/get?itemid=2686274370&shopid=29274853,https://shopee.tw/api/v4/product/get_shop_info?shopid=29274853,卓弗克 J‧F,"165.55805,326.67227,79.16499,213.16133,64.11618,182.42458,9.30758","514,2331,175,175,142,27,219"
13930378,2020-11-23 16:18:32,114,4364829176,【陽光桌遊】富饒之城2 ORIFLAMME 繁體中文版 正版桌遊 滿千免運,http://shopee.tw/【陽光桌遊】富饒之城2 ORIFLAMME 繁體中文版 正版桌遊 滿千免運-i.13930378.4364829176,44,8,"480,530",0.38596491228070173,55,0.8,30,5.0,0.6818181818181818,"富饒之城2,富饒之城2 + 一包薄套,富饒之城2 + 一包厚套",https://shopee.tw/api/v2/item/get?itemid=4364829176&shopid=13930378,https://shopee.tw/api/v4/product/get_shop_info?shopid=13930378,【陽光桌遊世界】正版桌遊專賣店！,"867.6742,746.18191,944.29774","9,13,32"
265965505,2021-01-23 17:10:44,53,7877797092,台灣現貨秒發🚀德國心臟病經典不敗桌遊 親子桌遊 派對桌遊 親子同樂桌遊,http://shopee.tw/台灣現貨秒發🚀德國心臟病經典不敗桌遊 親子桌遊 派對桌遊 親子同樂桌遊-i.265965505.7877797092,103,36,"99,199",1.9433962264150944,78,1.3205128205128205,30,4.9,0.2912621359223301,"德國心臟病4,變臉魔方（大盒版）,誰是臥底,害你在心口難開,名偵探柯南,狼人殺便攜版,獨具慧眼,找你妹紙盒版,超級犀牛",https://shopee.tw/api/v2/item/get?itemid=7877797092&shopid=265965505,https://shopee.tw/api/v4/product/get_shop_info?shopid=265965505,蝦拼流行百貨,"201.90052,275.08599,193.99457,333.66912,231.44823,190.2312,278.29625,284.74583,391.11158","82,29,6,5,12,11,6,4,0"
131309504,2019-11-07 01:12:15,496,7705686402,⚡️Mr.CP⚡台灣現貨秒出 狼人殺 卡牌 桌遊 官方限定版 凜冬之境 便攜版 殺人遊戲 天黑請閉眼 娛樂百分百,http://shopee.tw/⚡️Mr.CP⚡台灣現貨秒出 狼人殺 卡牌 桌遊 官方限定版 凜冬之境 便攜版 殺人遊戲 天黑請閉眼 娛樂百分百-i.131309504.7705686402,2766,46,"9,79",5.576612903225806,779,3.550706033376123,633,4.93049,0.22885032537960953,"2019官方標配版：狼人殺,高質感絨毛收納袋 (15*20cm),金屬警徽,耐磨防刮加厚牌套 60片裝 6*9cm,不透光防作弊眼罩,可站立式狼人殺號碼牌套組 (52張),可站立式狼人殺號碼牌套組 (28張)",https://shopee.tw/api/v2/item/get?itemid=7705686402&shopid=131309504,https://shopee.tw/api/v4/product/get_shop_info?shopid=131309504,⚡️Mr.CP ⚡️,"117.56142,65.16511,69.36979,30.69575,9.50564,71.73092,50.3521","1910,311,148,944,548,90,57"
67668,2018-02-26 16:27:46,1115,944020863,現貨 Twister 手腳扭扭樂 扭扭樂 圓點 手足 運動平衡遊戲 趣味遊戲歡樂聚會開趴爆笑親子遊戲親子桌遊運動露營,http://shopee.tw/現貨 Twister 手腳扭扭樂 扭扭樂 圓點 手足 運動平衡遊戲 趣味遊戲歡樂聚會開趴爆笑親子遊戲親子桌遊運動露營-i.67668.944020863,1749,25,"120,120",1.568609865470852,1422,1.229957805907173,670,4.829851,0.38307604345340196,"圓點扭扭樂,噴濺扭扭樂",https://shopee.tw/api/v2/item/get?itemid=944020863&shopid=67668,https://shopee.tw/api/v4/product/get_shop_info?shopid=67668,露營 企鵝破冰皮夾 皮帶 皮包 代購 短夾 排汗 泰國 戰神 整人 發熱衣 保暖 衣 CK 現貨  行李秤 短 零錢夾 鋁管鉗 長夾 捲線器 桌遊 哈努曼 玩具,"225.73183,231.20177","2021,244"
232807666,2020-08-13 15:53:57,216,3346524859,【桌遊志】Aquarius 水瓶座 花花世界 中文正版家庭互動遊戲桌遊,http://shopee.tw/【桌遊志】Aquarius 水瓶座 花花世界 中文正版家庭互動遊戲桌遊-i.232807666.3346524859,233,23,"85,85",1.0787037037037037,37,6.297297297297297,89,4.910112,0.38197424892703863,,https://shopee.tw/api/v2/item/get?itemid=3346524859&shopid=232807666,https://shopee.tw/api/v4/product/get_shop_info?shopid=232807666,桌遊志旗艦店,126.33759,294
