店家帳號,上架時間,上架天數,itemID,商品標題,商品網址,總銷售件數,30天內銷售件數,售價,平均日銷(總銷件/上架天數),喜歡數,消費潛力(總銷件/喜歡數),評價數,評價綜合分數,給評率(幾個評價/總銷件),商品選項,商品api,商店api,店鋪名稱,選項售價,選項銷量
21503911,2020-09-26 21:46:46,172,3654621503,寶可夢PTCG中文版 SR全圖人物 瑪俐、老大的指令、索妮亞、博士的研究/HR、莉莉艾的全力,http://shopee.tw/寶可夢PTCG中文版 SR全圖人物 瑪俐、老大的指令、索妮亞、博士的研究/HR、莉莉艾的全力-i.21503911.3654621503,37,1,"1000,1500",0.21511627906976744,10,3.7,18,4.944444,0.4864864864864865,"SR瑪俐,SR老大的指令,SR博士的研究,SR索妮亞,莉莉艾的全力,博士的研究HR",https://shopee.tw/api/v2/item/get?itemid=3654621503&shopid=21503911,https://shopee.tw/api/v4/product/get_shop_info?shopid=21503911,antony920711,"3000.0,1800.0,1500.0,800.0,3500.0,1000.0","10,13,2,10,1,1"
44886814,2019-12-01 07:55:02,473,7609409247,［傑尼龜卡舖］PTCG 寶可夢 中文福袋 莉莉艾 瑪莉 蒼響 噴火龍 咚咚鼠 重置印章 金卡 全圖 色違 SSR,http://shopee.tw/［傑尼龜卡舖］PTCG 寶可夢 中文福袋 莉莉艾 瑪莉 蒼響 噴火龍 咚咚鼠 重置印章 金卡 全圖 色違 SSR-i.44886814.7609409247,1205,22,"20,100",2.5475687103594082,183,6.584699453551913,151,4.827815,0.12531120331950207,"小福袋,大福袋,閃卡福袋,普卡禮盒,閃卡禮盒",https://shopee.tw/api/v2/item/get?itemid=7609409247&shopid=44886814,https://shopee.tw/api/v4/product/get_shop_info?shopid=44886814,傑尼龜卡舖,"20.0,50.0,100.0,25.0,100.0","19,23,170,7,27"
91543635,2021-03-11 13:51:07,6,9224030308,PTCG 莉莉艾的皮皮玩偶 弱點防守能量 補網球 貴重球 偉大捕捉器 回收利用能量 等級球 道具卡,http://shopee.tw/PTCG 莉莉艾的皮皮玩偶 弱點防守能量 補網球 貴重球 偉大捕捉器 回收利用能量 等級球 道具卡-i.91543635.9224030308,1,0,"40,180",0.16666666666666666,0,0.0,1,5.0,1.0,"莉莉艾的皮皮玩偶,貴重球,弱點防守能量,偉大捕捉器,回收利用能量,等級球,補網球",https://shopee.tw/api/v2/item/get?itemid=9224030308&shopid=91543635,https://shopee.tw/api/v4/product/get_shop_info?shopid=91543635,qwe288769,"50.0,50.0,40.0,125.0,90.0,180.0,110.0","0,0,0,0,1,0,0"
21503911,2021-01-23 15:28:13,53,9811348321,寶可夢PTCG中文版 莉莉艾的皮皮玩偶、巨大爐竈、火之結晶、貴重球、潮漩之扇、離洞繩 超實用料,http://shopee.tw/寶可夢PTCG中文版 莉莉艾的皮皮玩偶、巨大爐竈、火之結晶、貴重球、潮漩之扇、離洞繩 超實用料-i.21503911.9811348321,96,30,"30,120",1.8113207547169812,4,24.0,19,4.947368,0.19791666666666666,"莉莉艾的皮皮玩偶,巨大爐竈,火之結晶,貴重球,離洞繩,潮漩之扇",https://shopee.tw/api/v2/item/get?itemid=9811348321&shopid=21503911,https://shopee.tw/api/v4/product/get_shop_info?shopid=21503911,antony920711,"33.74137,40.14337,89.47462,180.08728,107.50788,86.82346","18,6,17,45,30,19"
294232288,2020-09-15 17:50:33,183,4652532741,【米樂不思蜀貓咪桌遊】ac1b151 莉莉艾 中文版 寶可夢 PTCG,http://shopee.tw/【米樂不思蜀貓咪桌遊】ac1b151 莉莉艾 中文版 寶可夢 PTCG-i.294232288.4652532741,69,14,"5,5",0.3770491803278688,3,23.0,19,5.0,0.2753623188405797,,https://shopee.tw/api/v2/item/get?itemid=4652532741&shopid=294232288,https://shopee.tw/api/v4/product/get_shop_info?shopid=294232288,米樂不思蜀貓咪桌遊,9.44911,127
35760757,2021-03-06 12:59:47,11,6880821127,福利品 全新特價下殺 寶可夢  莉莉艾 PTCG卡墊 桌墊 牌墊  桌遊墊 60x35,http://shopee.tw/福利品 全新特價下殺 寶可夢  莉莉艾 PTCG卡墊 桌墊 牌墊  桌遊墊 60x35-i.35760757.6880821127,2,0,"80,250",0.18181818181818182,0,0.0,2,5.0,1.0,"無格,有格,素面黑色收納袋",https://shopee.tw/api/v2/item/get?itemid=6880821127&shopid=35760757,https://shopee.tw/api/v4/product/get_shop_info?shopid=35760757,kan99104,"332.3403,269.99707,153.16789","0,2,0"
21503911,2020-09-03 19:21:25,195,6150725647,寶可夢PTCG中文版 SR全圖人物 小藍、莉佳、莉莉艾、霍米加、小霞&科拿,http://shopee.tw/寶可夢PTCG中文版 SR全圖人物 小藍、莉佳、莉莉艾、霍米加、小霞&科拿-i.21503911.6150725647,18,2,"800,2000",0.09230769230769231,8,2.25,11,4.909091,0.6111111111111112,"碧藍的探索,莉佳的款待,霍米加,N的覺悟,小霞&科拿TT,莉莉艾",https://shopee.tw/api/v2/item/get?itemid=6150725647&shopid=21503911,https://shopee.tw/api/v4/product/get_shop_info?shopid=21503911,antony920711,"4434.98682,3367.42942,1975.52698,1346.55743,1331.44491,2017.15429","10,6,2,4,4,0"
14308055,2021-01-11 15:06:45,65,9608860430,『烏龜小舖』莉莉艾的全力 As6a 182/196 U 寶可夢PTCG 中文版,http://shopee.tw/『烏龜小舖』莉莉艾的全力 As6a 182/196 U 寶可夢PTCG 中文版-i.14308055.9608860430,5,1,"35,35",0.07692307692307693,0,0.0,4,5.0,0.8,,https://shopee.tw/api/v2/item/get?itemid=9608860430&shopid=14308055,https://shopee.tw/api/v4/product/get_shop_info?shopid=14308055, 烏龜小舖,50.96264,7
193213889,2021-03-14 17:36:13,3,8825735846,寶可夢卡牌 PTCG 莉莉艾全圖 人物 支援者 202/200SR,http://shopee.tw/寶可夢卡牌 PTCG 莉莉艾全圖 人物 支援者 202/200SR-i.193213889.8825735846,0,0,"13000,13000",0.0,1,0.0,0,0.0,0.0,,https://shopee.tw/api/v2/item/get?itemid=8825735846&shopid=193213889,https://shopee.tw/api/v4/product/get_shop_info?shopid=193213889,event1044711,19162.10953,0
18208150,2021-03-16 20:03:10,1,9126881963,（收）寶可夢 ptcg 開放賽卡包.莉莉艾.古茲馬.竹蘭.未拆卡包,http://shopee.tw/（收）寶可夢 ptcg 開放賽卡包.莉莉艾.古茲馬.竹蘭.未拆卡包-i.18208150.9126881963,0,0,"1000,1000",0.0,0,0.0,0,0.0,0.0,,https://shopee.tw/api/v2/item/get?itemid=9126881963&shopid=18208150,https://shopee.tw/api/v4/product/get_shop_info?shopid=18208150,yalicojay,1330.22818,0
3333210,2019-11-03 15:53:10,500,6605112889,松梅桌遊舖 中文版 寶可夢 PTCG POKEMON AC1a 151/158 莉莉艾,http://shopee.tw/松梅桌遊舖 中文版 寶可夢 PTCG POKEMON AC1a 151/158 莉莉艾-i.3333210.6605112889,48,1,"15,15",0.096,3,16.0,24,5.0,0.5,,https://shopee.tw/api/v2/item/get?itemid=6605112889&shopid=3333210,https://shopee.tw/api/v4/product/get_shop_info?shopid=3333210,高雄松梅桌遊專賣店 像在家一樣的悠遊趣,27.2233,64
7690735,2020-08-03 08:14:28,226,7144683434,PTCG  中文版【莉莉艾 167/169】寶可夢卡片,http://shopee.tw/PTCG  中文版【莉莉艾 167/169】寶可夢卡片-i.7690735.7144683434,14,1,"15,15",0.061946902654867256,0,0.0,4,5.0,0.2857142857142857,,https://shopee.tw/api/v2/item/get?itemid=7144683434&shopid=7690735,https://shopee.tw/api/v4/product/get_shop_info?shopid=7690735,leo123456789leo,27.64778,26
1482362,2021-01-21 09:41:29,55,5877437117,PTCG 支援者出清 竹蘭 古茲馬 千金小姐 格拉吉歐 露奈米莎 觀光客 空木博士 莉莉艾,http://shopee.tw/PTCG 支援者出清 竹蘭 古茲馬 千金小姐 格拉吉歐 露奈米莎 觀光客 空木博士 莉莉艾-i.1482362.5877437117,16,9,"10,50",0.2909090909090909,1,16.0,2,5.0,0.125,"畫珠,茉莉,菜種,朝蜜,瑪奧,默丹,哈烏A,哈烏B,碧珂,夥星,竹蘭(普卡),竹蘭(閃卡),帥哥,麗姿,松葉,卡奇,阿蜜,馬瑪內,卡露妮,希嘉娜,伊利瑪,吉憲,觀光客,柚麗嘉,卡希麗,扎奧博,釣魚者,琉琪亞,楓與南,古茲馬,骷髏隊手下,模仿少女,格拉吉歐,千金小姐,球果職人,成也大木,阿賽蘿拉,地底探險隊,電視記者,露莎米奈,布爾美麗,庫庫伊博士,寶可夢發燒友俱樂部,大吾的決斷,夏伯的一決勝負,寶可夢培育家,空木博士的指導,乙太基金會成員,北尚與南廈,究極調查隊",https://shopee.tw/api/v2/item/get?itemid=5877437117&shopid=1482362,https://shopee.tw/api/v4/product/get_shop_info?shopid=1482362,a8655a,"16.22243,69.04951,50.38026,18.05014,13.7872,24.68154,11.08877,54.14298,17.83469,14.99543,54.03208,19.27836,60.53734,34.30344,78.44143,62.06435,15.039,16.96874,10.46102,13.4319,54.8179,95.3397,52.72108,13.20668,14.05117,19.38579,18.74511,17.70566,84.30319,15.16372,53.34899,17.52651,11.80496,50.5095,15.84507,13.57621,15.47105,13.37196,54.84986,14.04228,41.57482,42.01918,16.51519,80.88565,19.38191,25.99977,46.00139,69.01073,41.29591,54.41864","0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,2,0,3,0,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0"
28991604,2020-11-07 23:48:19,130,6561672227,PTCG 中文版 莉莉艾的皮皮玩偶,http://shopee.tw/PTCG 中文版 莉莉艾的皮皮玩偶-i.28991604.6561672227,3,1,"100,100",0.023076923076923078,1,3.0,2,5.0,0.6666666666666666,,https://shopee.tw/api/v2/item/get?itemid=6561672227&shopid=28991604,https://shopee.tw/api/v4/product/get_shop_info?shopid=28991604,jojoo的小賣場,120.70436,3
294232288,2020-09-15 18:13:25,183,4452540392,【米樂不思蜀貓咪桌遊】as6a182 莉莉艾的全力 中文版 寶可夢 PTCG,http://shopee.tw/【米樂不思蜀貓咪桌遊】as6a182 莉莉艾的全力 中文版 寶可夢 PTCG-i.294232288.4452540392,33,2,"20,20",0.18032786885245902,2,16.5,12,5.0,0.36363636363636365,,https://shopee.tw/api/v2/item/get?itemid=4452540392&shopid=294232288,https://shopee.tw/api/v4/product/get_shop_info?shopid=294232288,米樂不思蜀貓咪桌遊,28.93951,46
44970619,2021-01-03 15:26:41,73,6072916807,PTCG 寶可夢集換式卡牌 中文版 物品 莉莉艾的皮皮玩偶,http://shopee.tw/PTCG 寶可夢集換式卡牌 中文版 物品 莉莉艾的皮皮玩偶-i.44970619.6072916807,4,4,"100,100",0.0547945205479452,2,2.0,2,5.0,0.5,,https://shopee.tw/api/v2/item/get?itemid=6072916807&shopid=44970619,https://shopee.tw/api/v4/product/get_shop_info?shopid=44970619,Joanna.910,104.60262,8
20456419,2020-10-01 07:43:11,168,5055167633,寶可夢劍盾 ptcg 竹蘭 電氣力量 電針 救援擔架 巢穴球 莉莉艾 莉佳的款待,http://shopee.tw/寶可夢劍盾 ptcg 竹蘭 電氣力量 電針 救援擔架 巢穴球 莉莉艾 莉佳的款待-i.20456419.5055167633,91,0,"10,25",0.5416666666666666,3,30.333333333333332,11,4.818182,0.12087912087912088,"竹蘭,電針,擔架,巢穴,莉莉艾,莉佳款待,莉佳款待（閃卡",https://shopee.tw/api/v2/item/get?itemid=5055167633&shopid=20456419,https://shopee.tw/api/v4/product/get_shop_info?shopid=20456419,推坑ptcg的薪水 是快樂（商品 不含運 滿100元出貨）,"21.05039,13.36004,33.77222,5.77973,20.12281,10.55336,15.00857","0,28,21,6,45,18,5"
5111105,2021-01-03 14:28:12,73,8406898913,寶可夢PTCG中文版  莉莉艾 195/196 TR閃卡,http://shopee.tw/寶可夢PTCG中文版  莉莉艾 195/196 TR閃卡-i.5111105.8406898913,0,0,"40,40",0.0,1,0.0,0,0.0,0.0,,https://shopee.tw/api/v2/item/get?itemid=8406898913&shopid=5111105,https://shopee.tw/api/v4/product/get_shop_info?shopid=5111105,c737006,60.14988,0
46733352,2019-12-26 23:47:53,447,4612995015,【PTCG大拍賣】大合輯 預組 竹蘭 古茲馬 莉莉艾 裁判 電視記者 阿塞蘿拉 帥哥 茉莉 夥星 柚麗嘉 吉憲,http://shopee.tw/【PTCG大拍賣】大合輯 預組 竹蘭 古茲馬 莉莉艾 裁判 電視記者 阿塞蘿拉 帥哥 茉莉 夥星 柚麗嘉 吉憲-i.46733352.4612995015,425,0,"10,30",0.9507829977628636,8,53.125,72,4.986111,0.16941176470588235,"竹蘭,古茲馬,莉莉艾,裁判,電視記者,阿塞蘿拉,帥哥,茉莉 AC2D AC2b,夥星,柚麗嘉,吉憲 AC2D AC2b",https://shopee.tw/api/v2/item/get?itemid=4612995015&shopid=46733352,https://shopee.tw/api/v4/product/get_shop_info?shopid=46733352,PTCG大拍賣,"17.25951,11.4908,13.45945,19.76873,19.38977,15.94261,11.8096,15.27476,11.39599,16.58352,58.46433","159,180,81,8,8,23,23,16,6,0,38"
4304217,2019-11-01 00:42:42,503,4904626498,精靈寶可夢 PTCG 卡套 莉莉艾 祭壇での儀式,http://shopee.tw/精靈寶可夢 PTCG 卡套 莉莉艾 祭壇での儀式-i.4304217.4904626498,28,0,"550,550",0.055666003976143144,10,2.8,18,5.0,0.6428571428571429,,https://shopee.tw/api/v2/item/get?itemid=4904626498&shopid=4304217,https://shopee.tw/api/v4/product/get_shop_info?shopid=4304217,O_Q,863.42049,35
32362840,2020-04-21 23:12:24,330,6530278773,"""芋頭包"" 莉莉艾 PTCG 中文版","http://shopee.tw/""芋頭包"" 莉莉艾 PTCG 中文版-i.32362840.6530278773",13,0,"5,5",0.03939393939393939,2,6.5,2,5.0,0.15384615384615385,,https://shopee.tw/api/v2/item/get?itemid=6530278773&shopid=32362840,https://shopee.tw/api/v4/product/get_shop_info?shopid=32362840,《芋頭包》正版 寶可夢 卡牌 周邊 PTCG ,5.5295,18
10400242,2020-09-14 23:54:39,184,3452515797,【91特賣場】 寶可夢 PTCG 中文版 As6a 168/196 莉莉艾的皮皮玩偶 U,http://shopee.tw/【91特賣場】 寶可夢 PTCG 中文版 As6a 168/196 莉莉艾的皮皮玩偶 U-i.10400242.3452515797,11,0,"150,150",0.059782608695652176,1,11.0,4,5.0,0.36363636363636365,,https://shopee.tw/api/v2/item/get?itemid=3452515797&shopid=10400242,https://shopee.tw/api/v4/product/get_shop_info?shopid=10400242,91特賣場,256.17347,13
4679834,2019-11-05 10:43:13,498,5405395940,🔥週週到貨🔥日版 PTCG 卡片專用收納手提箱 可收納1300張 莉莉艾 雙倍爆擊 竹蘭 TT 遊戲王【水貨碼頭】,http://shopee.tw/🔥週週到貨🔥日版 PTCG 卡片專用收納手提箱 可收納1300張 莉莉艾 雙倍爆擊 竹蘭 TT 遊戲王【水貨碼頭】-i.4679834.5405395940,39,0,"635,799",0.0783132530120482,32,1.21875,20,5.0,0.5128205128205128,"軍綠色盒身 黑色把手,黑色盒身 紅色把手,黑色盒身 黑色把手,【新色】黑色盒身 黑色把手",https://shopee.tw/api/v2/item/get?itemid=5405395940&shopid=4679834,https://shopee.tw/api/v4/product/get_shop_info?shopid=4679834,水貨碼頭⚓  日本專業代購🇯🇵,"1265.27522,1310.12318,1016.46805,1159.14365","10,23,17,0"
14308055,2021-01-08 21:59:22,68,9308231507,『烏龜小舖』莉莉艾 AC6a 195/196 寶可夢PTCG 中文版,http://shopee.tw/『烏龜小舖』莉莉艾 AC6a 195/196 寶可夢PTCG 中文版-i.14308055.9308231507,4,0,"10,30",0.058823529411764705,1,4.0,2,5.0,0.5,"普卡,TR閃卡",https://shopee.tw/api/v2/item/get?itemid=9308231507&shopid=14308055,https://shopee.tw/api/v4/product/get_shop_info?shopid=14308055, 烏龜小舖,"31.47046,15.01573","2,3"
16871664,2020-11-02 14:58:45,135,5960555658,🌸耘夢坊🌸 168/196 【莉莉艾的皮皮玩偶】 PTCG 中文版 寶可夢集換式卡牌 傳說交鋒 AS6a,http://shopee.tw/🌸耘夢坊🌸 168/196 【莉莉艾的皮皮玩偶】 PTCG 中文版 寶可夢集換式卡牌 傳說交鋒 AS6a-i.16871664.5960555658,15,0,"200,200",0.1111111111111111,1,15.0,4,5.0,0.26666666666666666,,https://shopee.tw/api/v2/item/get?itemid=5960555658&shopid=16871664,https://shopee.tw/api/v4/product/get_shop_info?shopid=16871664,Dreamer🌸耘夢坊🌸,365.53607,17
56047399,2019-10-18 23:12:53,516,3202404690,[PTCG 第一彈]莉莉艾.庫庫伊.哈烏.馬瑪內.哈拉.布爾美麗.格拉吉歐.日輪祭壇.以太樂園 骷髏隊手下 魄鎮 登山男,http://shopee.tw/[PTCG 第一彈]莉莉艾.庫庫伊.哈烏.馬瑪內.哈拉.布爾美麗.格拉吉歐.日輪祭壇.以太樂園 骷髏隊手下 魄鎮 登山男-i.56047399.3202404690,64,9,"8,30",0.12403100775193798,5,12.8,17,4.941176,0.265625,"以太樂園保護區,虛無之海,拉納基拉山,月輪祭壇,被破壞殆盡的原野,魄鎮,莉莉艾,莉莉艾A,莉莉艾B,庫庫伊博士,哈烏,哈烏C,馬瑪內,哈拉,骷髏隊手下,寶可夢培育家,布爾美麗,格拉吉歐,皇家蒙面人,登山男,瑪奧,麗姿,露莎米奈,卡奇,日輪祭壇,潺潺之丘,伊利瑪,碧珂",https://shopee.tw/api/v2/item/get?itemid=3202404690&shopid=56047399,https://shopee.tw/api/v4/product/get_shop_info?shopid=56047399,物品出清小攤位,"27.28737,25.76782,42.99153,51.43469,31.31359,54.85337,12.21825,12.7665,19.10107,33.40618,14.38927,19.91227,11.86367,43.92234,30.90583,10.80563,14.02352,38.34686,22.11368,15.70004,18.60919,26.94173,39.98808,68.76053,28.86049,42.13165,16.02989,14.56924","2,0,1,4,8,6,4,3,3,0,3,11,2,5,3,1,10,0,4,0,3,4,5,8,1,5,1,0"
11622301,2021-02-27 12:46:42,18,9818472187,【MJ卡牌】卡套 寶可夢卡牌 PTCG 官方 莉莉艾 吹笛 小星雲 木木梟 皮卡丘 伊布 變裝 阿羅拉 銀伴戰獸 全新,http://shopee.tw/【MJ卡牌】卡套 寶可夢卡牌 PTCG 官方 莉莉艾 吹笛 小星雲 木木梟 皮卡丘 伊布 變裝 阿羅拉 銀伴戰獸 全新-i.11622301.9818472187,2,0,"750,1000",0.1111111111111111,4,0.5,1,5.0,0.5,"莉莉艾吹笛,莉莉艾小星雲,木木梟,皮卡丘伊布換裝,阿羅拉,銀伴戰獸",https://shopee.tw/api/v2/item/get?itemid=9818472187&shopid=11622301,https://shopee.tw/api/v4/product/get_shop_info?shopid=11622301,rubylee9125,"1644.757,823.29674,1234.68571,1463.88162,1214.84621,1240.73642","0,0,1,2,0,0"
3231561,2020-10-03 20:32:11,165,6055480583,PTCG 鎖邊高品質卡墊 滑鼠墊 阿塞蘿拉 耿鬼 莉莉艾 驚天伏特攻擊 寶可夢,http://shopee.tw/PTCG 鎖邊高品質卡墊 滑鼠墊 阿塞蘿拉 耿鬼 莉莉艾 驚天伏特攻擊 寶可夢-i.3231561.6055480583,4,0,"399,459",0.024242424242424242,3,1.3333333333333333,1,5.0,0.25,"卡墊+絨布套,卡墊+訂製帆布套",https://shopee.tw/api/v2/item/get?itemid=6055480583&shopid=3231561,https://shopee.tw/api/v4/product/get_shop_info?shopid=3231561,Figos 玩巧私 創意商品訂製,"810.08473,867.77729,401.76353,488.15837","0,0,1,3"
294232288,2020-09-15 17:50:31,183,4152529059,【米樂不思蜀貓咪桌遊】ac1a151 莉莉艾（舊圖） 中文版 寶可夢 PTCG,http://shopee.tw/【米樂不思蜀貓咪桌遊】ac1a151 莉莉艾（舊圖） 中文版 寶可夢 PTCG-i.294232288.4152529059,25,0,"10,10",0.1366120218579235,2,12.5,8,5.0,0.32,,https://shopee.tw/api/v2/item/get?itemid=4152529059&shopid=294232288,https://shopee.tw/api/v4/product/get_shop_info?shopid=294232288,米樂不思蜀貓咪桌遊,17.16467,47
4914178,2020-04-17 10:12:00,334,3328962674,KIWI 🥝 PTCG 中文版 U 莉莉艾 Ac1a Ac1b Ac1d Ac2d As5d As6d 人物卡,http://shopee.tw/KIWI 🥝 PTCG 中文版 U 莉莉艾 Ac1a Ac1b Ac1d Ac2d As5d As6d 人物卡-i.4914178.3328962674,21,10,"7,7",0.06287425149700598,1,21.0,5,5.0,0.23809523809523808,"Ac1b,Ac1a",https://shopee.tw/api/v2/item/get?itemid=3328962674&shopid=4914178,https://shopee.tw/api/v4/product/get_shop_info?shopid=4914178,KIWI 🥝 正版卡牌專賣舖,"11.64977,9.45993","18,16"
7690735,2020-10-08 08:25:51,160,3956219852,PTCG 中文版 閃卡【鳴伊 竹蘭 莉莉艾 千金小姐】寶可夢卡片,http://shopee.tw/PTCG 中文版 閃卡【鳴伊 竹蘭 莉莉艾 千金小姐】寶可夢卡片-i.7690735.3956219852,11,9,"29,45",0.06875,0,0.0,2,5.0,0.18181818181818182,"鳴伊,竹蘭,莉莉艾,千金小姐",https://shopee.tw/api/v2/item/get?itemid=3956219852&shopid=7690735,https://shopee.tw/api/v4/product/get_shop_info?shopid=7690735,leo123456789leo,"54.67398,70.64828,70.60714,89.30339","2,2,9,0"
64476915,2020-04-13 15:59:21,338,6327254230,【OPer】偉大藥水  莉莉艾的皮皮玩偶 U迴轉滑板 寶可夢 PTCG 中文版 第四彈 傳說交鋒 實用料,http://shopee.tw/【OPer】偉大藥水  莉莉艾的皮皮玩偶 U迴轉滑板 寶可夢 PTCG 中文版 第四彈 傳說交鋒 實用料-i.64476915.6327254230,274,5,"49,199",0.8106508875739645,10,27.4,58,5.0,0.2116788321167883,"偉大藥水,莉莉艾的皮皮玩偶 ,U迴轉滑板",https://shopee.tw/api/v2/item/get?itemid=6327254230&shopid=64476915,https://shopee.tw/api/v4/product/get_shop_info?shopid=64476915,OPer商城,"96.32443,293.30095,249.81987","10,317,129"
21503911,2020-09-05 19:34:31,193,4051097763,寶可夢PTCG中文版 傳說交峰 TR 莉莉艾、露莎米奈、逃脫滑板、神秘珍寶、貴重球 、空木博士的指導,http://shopee.tw/寶可夢PTCG中文版 傳說交峰 TR 莉莉艾、露莎米奈、逃脫滑板、神秘珍寶、貴重球 、空木博士的指導-i.21503911.4051097763,28,0,"50,150",0.14507772020725387,0,0.0,4,5.0,0.14285714285714285,"貴重球 TR,露莎米奈 TR,莉莉艾 TR,神秘珍寶 TR,空木博士的指導 TR,逃脫滑板 TR",https://shopee.tw/api/v2/item/get?itemid=4051097763&shopid=21503911,https://shopee.tw/api/v4/product/get_shop_info?shopid=21503911,antony920711,"152.80809,93.09857,55.7837,161.94747,82.47424,191.64066","12,1,2,14,9,5"
4342744,2019-10-24 01:22:04,511,5603091440,中文版寶可夢 PTCG 卡牌 道具 支援者 莉莉艾 超級球 巢穴球 高級球 雙重無色能量 雙無 超級球,http://shopee.tw/中文版寶可夢 PTCG 卡牌 道具 支援者 莉莉艾 超級球 巢穴球 高級球 雙重無色能量 雙無 超級球-i.4342744.5603091440,853,43,"5,5",1.6692759295499022,18,47.388888888888886,85,4.988235,0.09964830011723329,"巢穴球,高級球,莉莉艾,雙重無色能量,超級球",https://shopee.tw/api/v2/item/get?itemid=5603091440&shopid=4342744,https://shopee.tw/api/v4/product/get_shop_info?shopid=4342744,dev惡喵小舖,"20.1362,8.35926,6.24206,8.45935,9.42058","262,259,367,236,77"
321742752,2020-10-12 17:20:16,156,6056779209,【遊戲玩】PTCG卡墊 牌墊 莉莉艾主題 600x350x1.5 包郵丨198373,http://shopee.tw/【遊戲玩】PTCG卡墊 牌墊 莉莉艾主題 600x350x1.5 包郵丨198373-i.321742752.6056779209,5,0,"154,372",0.03205128205128205,99,0.050505050505050504,2,5.0,0.4,"墊子同款主題收納袋,墊子一張",https://shopee.tw/api/v2/item/get?itemid=6056779209&shopid=321742752,https://shopee.tw/api/v4/product/get_shop_info?shopid=321742752,遊戲玩卡牌周邊專賣鋪 ,"200.10609,722.3095","4,4"
21846467,2021-02-02 23:20:30,43,8513011086,最強福袋傳說💵破千好卡放到手軟！寶可夢福袋買5送1，99元保證V Vmax Gx 再抽色違老噴！精靈寶可夢PTCG中文版,http://shopee.tw/最強福袋傳說💵破千好卡放到手軟！寶可夢福袋買5送1，99元保證V Vmax Gx 再抽色違老噴！精靈寶可夢PTCG中文版-i.21846467.8513011086,1444,535,"99,299",33.58139534883721,217,6.654377880184332,148,4.966216,0.10249307479224377,"噴火龍福袋 保證收錄 V VM GX ,超稀有福袋 保證收錄色違 金卡 全圖",https://shopee.tw/api/v2/item/get?itemid=8513011086&shopid=21846467,https://shopee.tw/api/v4/product/get_shop_info?shopid=21846467,寶可夢超佛福袋,"102.46975,366.83534","1132,359"
21846467,2021-03-01 13:02:21,16,8319014710,保證全圖人物💵機器封裝，一票妹子全圖放到手軟！寶可夢福袋買5送1，每包再送5張人物卡！ptcg精靈寶可夢,http://shopee.tw/保證全圖人物💵機器封裝，一票妹子全圖放到手軟！寶可夢福袋買5送1，每包再送5張人物卡！ptcg精靈寶可夢-i.21846467.8319014710,26,0,"499,499",1.625,42,0.6190476190476191,9,5.0,0.34615384615384615,,https://shopee.tw/api/v2/item/get?itemid=8319014710&shopid=21846467,https://shopee.tw/api/v4/product/get_shop_info?shopid=21846467,寶可夢超佛福袋,572.12117,36
183837080,2021-02-07 12:03:55,38,6579081648,皮皮玩偶 莉莉艾的皮皮玩偶 PTCG 中文版,http://shopee.tw/皮皮玩偶 莉莉艾的皮皮玩偶 PTCG 中文版-i.183837080.6579081648,1,1,"149,149",0.02631578947368421,0,0.0,0,0.0,0.0,,https://shopee.tw/api/v2/item/get?itemid=6579081648&shopid=183837080,https://shopee.tw/api/v4/product/get_shop_info?shopid=183837080,azxazxccazx,150.97352,2
8553447,2020-03-19 20:16:31,363,3220451244,PTCG 寶可夢 173/176 莉莉艾 普卡 台版,http://shopee.tw/PTCG 寶可夢 173/176 莉莉艾 普卡 台版-i.8553447.3220451244,8,0,"10,10",0.02203856749311295,0,0.0,1,5.0,0.125,,https://shopee.tw/api/v2/item/get?itemid=3220451244&shopid=8553447,https://shopee.tw/api/v4/product/get_shop_info?shopid=8553447,C. C. PTCG,19.98617,12
6777510,2020-07-21 16:05:00,239,3843193875,寶可夢中心 莉莉艾 小星雲  金屬徽章 也許可當 ptcg gx版 現貨一組,http://shopee.tw/寶可夢中心 莉莉艾 小星雲  金屬徽章 也許可當 ptcg gx版 現貨一組-i.6777510.3843193875,0,0,"330,330",0.0,1,0.0,0,0.0,0.0,,https://shopee.tw/api/v2/item/get?itemid=3843193875&shopid=6777510,https://shopee.tw/api/v4/product/get_shop_info?shopid=6777510,玩具牧場 寶可夢 magic 桌遊 日本代購專營店,337.58662,0
